management,subscriber_id,md_id,date,gas_consumption,source,month,year,season,heating_season,month_name
г.Амвросиевка,101000006045,2899210,2020-01-01,985,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000006047,2764573,2020-01-01,2233,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000009251,1759978,2020-01-01,41778,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000407,1749248,2020-01-01,3015,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000008588,1758224,2020-01-01,51564,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000003005,1745588,2020-01-01,37746,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003288,1746546,2020-01-01,17971,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000003877,1748580,2020-01-01,60384,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000009247,1759964,2020-01-01,36213,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000007154,1754316,2020-01-01,20154,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000010356,1735620,2020-01-01,37400,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000001263,1739722,2020-01-01,40790,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000005459,1752646,2020-01-01,7480,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003299,1746586,2020-01-01,27180,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000000542,1752612,2020-01-01,67802,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003007,1745594,2020-01-01,33520,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000540,2789737,2020-01-01,24055,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000006052,2765011,2020-01-01,2287,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000009938,1762016,2020-01-01,42444,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000009259,1759998,2020-01-01,27522,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000009260,1760006,2020-01-01,25342,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000006055,2793740,2020-01-01,650,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000005458,2691890,2020-01-01,640,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000001262,1739694,2020-01-01,73272,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000006056,2786877,2020-01-01,5280,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000364,1747760,2020-01-01,37058,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000012424,1739504,2020-01-01,34160,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000011369,1737530,2020-01-01,15137,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000011848,3789737,2020-01-01,312,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000010901,2830583,2020-01-01,1247,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000000190,1741902,2020-01-01,43218,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000003866,1748540,2020-01-01,47524,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000009261,1760012,2020-01-01,23402,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000005457,2691888,2020-01-01,1831,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000007766,1756010,2020-01-01,48058,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000004420,1750424,2020-01-01,51500,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000012218,3669034,2020-01-01,3286,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000002059,1742434,2020-01-01,17989,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000002659,1744436,2020-01-01,25042,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000001264,1739730,2020-01-01,9152,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000011483,1737866,2020-01-01,20455,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000003872,1748564,2020-01-01,39897,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000004415,1750410,2020-01-01,1615,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000003287,1746542,2020-01-01,36086,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000005461,2691892,2020-01-01,2982,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003871,1748558,2020-01-01,66500,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000002057,1742428,2020-01-01,29747,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000007765,1756006,2020-01-01,69616,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000001267,1739738,2020-01-01,30363,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000001266,1739734,2020-01-01,40366,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000006049,2785872,2020-01-01,5622,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000005460,2692944,2020-01-01,1019,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000679,3403582,2020-01-01,11480,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000004417,1750414,2020-01-01,3689,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000008582,3948814,2020-01-01,1440,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000296,1745428,2020-01-01,28809,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003870,1748556,2020-01-01,50724,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000006050,2785870,2020-01-01,854,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000007682,1755750,2020-01-01,64670,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000009812,1761726,2020-01-01,22560,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000009937,1762010,2020-01-01,85246,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000002058,1742430,2020-01-01,46177,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000001265,1739732,2020-01-01,26491,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000002894,1745206,2020-01-01,58278,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003868,1748548,2020-01-01,63638,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003006,4021341,2020-01-01,996,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000008583,3587034,2020-01-01,11300,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000003891,1748622,2020-01-01,45757,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000002896,1745210,2020-01-01,36426,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000010360,1735634,2020-01-01,26800,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000546,1752648,2020-01-01,20059,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000002035,1742348,2020-01-01,22182,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000004402,1750376,2020-01-01,45718,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000011300,1737298,2020-01-01,2663,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000005471,2705056,2020-01-01,1641,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000678,1753866,2020-01-01,5100,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000007764,1756004,2020-01-01,50463,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000002036,1742350,2020-01-01,20203,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000186,1741772,2020-01-01,28056,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000011559,1738062,2020-01-01,23621,явка в УГГ,1,2020,winter,1,January
г.Амвросиевка,101000009813,1761728,2020-01-01,21330,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003887,1748612,2020-01-01,22470,по телефону,1,2020,winter,1,January
г.Амвросиевка,101000008600,1758276,2020-01-01,37515,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000007466,1754990,2020-01-01,13069,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000000072,1754366,2020-01-01,39147,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000006030,2787250,2020-01-01,2041,плановый объем,1,2020,winter,1,January
г.Амвросиевка,101000005470,2705054,2020-01-01,3297,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003297,1746584,2020-01-01,72072,по телефону,1,2020,winter,1,January
г.Амвросиевка,101000010039,3064919,2020-01-01,15,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000004404,1750380,2020-01-01,10325,по квитанции,1,2020,winter,1,January
г.Амвросиевка,101000009236,3746504,2020-01-01,4846,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000003885,1748606,2020-01-01,23878,контрольное снятие,1,2020,winter,1,January
г.Амвросиевка,101000005469,2705052,2020-01-01,2350,контрольное снятие,1,2020,winter,1,January
